
1847290090,-1.81,-1.16,9.84,0.00,0.00,0.00,0.00
1847291117,-1.74,-1.12,9.99,0.00,0.00,0.00,0.00
1847292143,-1.88,-1.06,10.00,0.00,0.00,0.00,0.00
1847293191,-1.84,-1.06,9.98,0.00,0.00,0.00,0.00
1847294218,-1.87,-1.14,9.99,0.00,0.00,0.00,0.00
1847295244,-1.85,-1.24,10.03,0.00,0.00,0.00,0.00
1847296292,-1.82,-1.03,9.98,0.00,0.00,0.00,0.00
1847297319,-1.79,-1.05,9.86,0.00,0.00,0.00,0.00
1847298345,-1.83,-1.07,10.07,0.00,0.00,0.00,0.00
1847299393,-1.79,-1.01,9.99,0.00,0.00,0.00,0.00
1847300420,-1.79,-1.13,9.96,0.00,0.00,0.00,0.00
1847301446,-1.77,-1.08,9.98,0.00,0.00,0.00,0.00
1847302473,-1.72,-1.13,9.84,0.00,0.00,0.00,0.00
1847303500,-1.77,-1.00,9.81,0.00,0.00,0.00,0.00
1847304526,-1.81,-1.05,9.98,0.00,0.00,0.00,0.00
1847305553,-1.77,-0.95,10.01,0.00,0.00,0.00,0.00
1847306601,-1.70,-1.08,9.79,0.00,0.00,0.00,0.00
1847307627,-1.85,-1.01,10.12,0.00,0.00,0.00,0.00
1847308675,-1.84,-0.98,9.99,0.00,0.00,0.00,0.00
1847309702,-1.78,-0.99,10.15,0.00,0.00,0.00,0.00
1847310749,-1.78,-0.98,10.12,0.00,0.00,0.00,0.00
1847311797,-1.86,-1.05,9.94,0.00,0.00,0.00,0.00
1847312823,-1.84,-1.03,9.91,0.00,0.00,0.00,0.00
1847313850,-1.81,-1.05,9.99,0.00,0.00,0.00,0.00
1847314877,-1.80,-1.09,9.91,0.00,0.00,0.00,0.00
1847315903,-1.83,-1.03,9.95,0.00,0.00,0.00,0.00
1847316930,-1.84,-1.03,10.10,0.00,0.00,0.00,0.00
1847317978,-1.82,-1.03,10.04,0.00,0.00,0.00,0.00
1847319027,-1.84,-1.09,9.98,0.00,0.00,0.00,0.00
1847320053,-1.87,-1.12,10.01,0.00,0.00,0.00,0.00
1847321100,-1.94,-1.04,9.95,0.00,0.00,0.00,0.00
1847322126,-1.89,-1.02,9.84,0.00,0.00,0.00,0.00
1847323153,-1.94,-1.05,9.90,0.00,0.00,0.00,0.00
1847324180,-1.90,-1.02,10.04,0.00,0.00,0.00,0.00
1847325227,-1.90,-0.99,9.66,0.00,0.00,0.00,0.00
1847326254,-1.89,-1.01,9.96,0.00,0.00,0.00,0.00
1847327281,-1.91,-1.04,9.93,0.00,0.00,0.00,0.00
1847328307,-1.92,-1.03,9.97,0.00,0.00,0.00,0.00
1847329334,-2.02,-1.14,9.87,0.00,0.00,0.00,0.00
1847330361,-1.98,-1.04,9.99,0.00,0.00,0.00,0.00
1847331387,-2.01,-1.09,10.01,0.00,0.00,0.00,0.00
1847332435,-2.07,-1.10,10.07,0.00,0.00,0.00,0.00
1847333483,-2.02,-1.04,9.99,0.00,0.00,0.00,0.00
1847334509,-2.03,-1.07,9.97,0.00,0.00,0.00,0.00
1847335536,-2.05,-1.13,10.12,0.00,0.00,0.00,0.00
1847336583,-2.05,-1.05,10.01,0.00,0.00,0.00,0.00
1847337631,-2.08,-1.13,10.10,0.00,0.00,0.00,0.00
1847338679,-2.10,-1.10,10.15,0.00,0.00,0.00,0.00
1847339726,-2.06,-1.14,9.96,0.00,0.00,0.00,0.00
1847340753,-2.09,-1.16,9.99,0.00,0.00,0.00,0.00
1847341780,-2.03,-1.07,10.04,0.00,0.00,0.00,0.00
1847342827,-2.14,-1.16,9.99,0.00,0.00,0.00,0.00
1847343854,-2.08,-1.14,10.01,0.00,0.00,0.00,0.00
1847344902,-2.06,-1.21,10.07,0.00,0.00,0.00,0.00
1847345949,-2.09,-1.11,10.01,0.00,0.00,0.00,0.00
1847346997,-2.04,-1.17,10.00,0.00,0.00,0.00,0.00
1847348045,-2.08,-1.13,10.16,0.00,0.00,0.00,0.00
1847349092,-2.10,-1.14,9.98,0.00,0.00,0.00,0.00
1847350119,-2.07,-1.08,9.88,0.00,0.00,0.00,0.00
1847351145,-2.06,-1.20,10.01,0.00,0.00,0.00,0.00
1847352193,-2.02,-1.12,10.12,0.00,0.00,0.00,0.00
