
2790420559,-0.44,0.67,10.13,0.00,0.00,0.00,0.00
2790421586,-0.40,0.66,10.02,0.00,0.00,0.00,0.00
2790422613,-0.42,0.64,10.12,0.00,0.00,0.00,0.00
2790423639,-0.46,0.73,10.01,0.00,0.00,0.00,0.00
2790424666,-0.49,0.67,10.09,0.00,0.00,0.00,0.00
2790425693,-0.40,0.63,10.15,0.00,0.00,0.00,0.00
2790426719,-0.39,0.67,9.84,0.00,0.00,0.00,0.00
2790427725,-0.42,0.74,9.98,0.00,0.00,0.00,0.00
2790428731,-0.46,0.66,10.10,0.00,0.00,0.00,0.00
2790429757,-0.43,0.72,10.20,0.00,0.00,0.00,0.00
2790430784,-0.39,0.63,10.06,0.00,0.00,0.00,0.00
2790431811,-0.46,0.66,9.99,0.00,0.00,0.00,0.00
2790432816,-0.44,0.65,10.02,0.00,0.00,0.00,0.00
2790433843,-0.49,0.72,10.09,0.00,0.00,0.00,0.00
2790434870,-0.43,0.67,10.08,0.00,0.00,0.00,0.00
2790435896,-0.49,0.56,10.06,0.00,0.00,0.00,0.00
2790436923,-0.48,0.65,10.15,0.00,0.00,0.00,0.00
2790437950,-0.50,0.70,10.00,0.00,0.00,0.00,0.00
2790438976,-0.44,0.57,10.21,0.00,0.00,0.00,0.00
2790440003,-0.38,0.70,10.10,0.00,0.00,0.00,0.00
2790441030,-0.53,0.65,10.13,0.00,0.00,0.00,0.00
2790442056,-0.44,0.61,10.07,0.00,0.00,0.00,0.00
2790443083,-0.39,0.69,10.09,0.00,0.00,0.00,0.00
2790444110,-0.41,0.62,9.99,0.00,0.00,0.00,0.00
2790445115,-0.45,0.69,10.20,0.00,0.00,0.00,0.00
2790446142,-0.48,0.70,10.08,0.00,0.00,0.00,0.00
2790447169,-0.39,0.68,9.91,0.00,0.00,0.00,0.00
2790448175,-0.48,0.65,10.14,0.00,0.00,0.00,0.00
2790449201,-0.43,0.63,10.07,0.00,0.00,0.00,0.00
2790450228,-0.41,0.74,9.96,0.00,0.00,0.00,0.00
2790451234,-0.46,0.68,10.14,0.00,0.00,0.00,0.00
2790452260,-0.36,0.70,10.05,0.00,0.00,0.00,0.00
2790453287,-0.37,0.71,9.98,0.00,0.00,0.00,0.00
2790454293,-0.48,0.69,10.17,0.00,0.00,0.00,0.00
2790455319,-0.42,0.70,9.91,0.00,0.00,0.00,0.00
2790456325,-0.46,0.80,10.00,0.00,0.00,0.00,0.00
2790457352,-0.43,0.71,10.00,0.00,0.00,0.00,0.00
2790458378,-0.51,0.62,10.20,0.00,0.00,0.00,0.00
2790459405,-0.43,0.69,10.01,0.00,0.00,0.00,0.00
2790460433,-0.46,0.61,9.88,0.00,0.00,0.00,0.00
2790461439,-0.40,0.69,9.81,0.00,0.00,0.00,0.00
2790462444,-0.45,0.71,9.96,0.00,0.00,0.00,0.00
2790463450,-0.45,0.65,9.92,0.00,0.00,0.00,0.00
2790464456,-0.45,0.73,10.04,0.00,0.00,0.00,0.00
2790465481,-0.39,0.65,9.94,0.00,0.00,0.00,0.00
2790466487,-0.51,0.61,10.01,0.00,0.00,0.00,0.00
2790467513,-0.39,0.75,9.94,0.00,0.00,0.00,0.00
2790468519,-0.45,0.67,10.00,0.00,0.00,0.00,0.00
2790469546,-0.47,0.68,10.01,0.00,0.00,0.00,0.00
2790470573,-0.45,0.65,10.06,0.00,0.00,0.00,0.00
2790471599,-0.49,0.73,10.06,0.00,0.00,0.00,0.00
2790472626,-0.48,0.73,9.99,0.00,0.00,0.00,0.00
2790473632,-0.48,0.74,10.17,0.00,0.00,0.00,0.00
2790474658,-0.47,0.80,10.07,0.00,0.00,0.00,0.00
2790475685,-0.42,0.77,10.11,0.00,0.00,0.00,0.00
2790476712,-0.43,0.65,10.07,0.00,0.00,0.00,0.00
2790477738,-0.45,0.66,10.09,0.00,0.00,0.00,0.00
2790478765,-0.38,0.70,10.12,0.00,0.00,0.00,0.00
2790479792,-0.42,0.63,9.96,0.00,0.00,0.00,0.00
2790480797,-0.45,0.64,10.02,0.00,0.00,0.00,0.00
2790481824,-0.48,0.63,10.19,0.00,0.00,0.00,0.00
2790482851,-0.52,0.73,10.19,0.00,0.00,0.00,0.00
2790483877,-0.45,0.67,10.14,0.00,0.00,0.00,0.00
2790484904,-0.39,0.70,10.15,0.00,0.00,0.00,0.00
2790485931,-0.46,0.67,10.23,0.00,0.00,0.00,0.00
2790486957,-0.44,0.70,10.12,0.00,0.00,0.00,0.00
2790487984,-0.35,0.71,10.08,0.00,0.00,0.00,0.00
2790489011,-0.40,0.66,10.10,0.00,0.00,0.00,0.00
