693539059,-0.29,3.42,9.33,0.00,0.00,0.00,0.00
693540062,-0.28,3.34,9.47,0.00,0.00,nan,0.00
693541061,-0.22,3.43,9.30,0.00,0.00,nan,0.00
693542062,-0.19,3.47,9.36,0.00,0.00,nan,0.00
693543060,-0.33,3.51,9.52,0.00,0.00,nan,0.00
693544057,-0.33,3.48,9.40,0.00,0.00,0.00,0.00
693545059,-0.26,3.35,9.50,0.00,0.00,0.00,0.00
693546060,-0.20,3.44,9.46,0.00,0.00,0.00,0.00
693547061,-0.21,3.47,9.49,0.00,0.00,nan,0.00
693548058,-0.29,3.43,9.63,0.00,0.00,0.00,0.00
693549061,-0.23,3.57,9.46,0.00,0.00,nan,0.00
693550059,-0.30,3.45,9.49,0.00,0.00,0.00,0.00
693551059,-0.35,3.44,9.49,0.00,0.00,0.00,0.00
693552062,-0.18,3.45,9.47,0.00,0.00,nan,0.00
693553059,-0.30,3.41,9.27,0.00,0.00,0.00,0.00
693554060,-0.23,3.48,9.46,0.00,0.00,0.00,0.00
693555059,-0.21,3.50,9.45,0.00,0.00,nan,0.00
693556060,-0.25,3.50,9.54,0.00,0.00,nan,0.00
693557062,-0.23,3.42,9.44,0.00,0.00,0.00,0.00
693558060,-0.27,3.46,9.44,0.00,0.00,0.00,0.00
693559062,-0.32,3.49,9.38,0.00,0.00,nan,0.00
693560061,-0.23,3.55,9.48,0.00,0.00,nan,0.00
693561058,-0.27,3.44,9.44,0.00,0.00,0.00,0.00
693562061,-0.27,3.49,9.51,0.00,0.00,nan,0.00
693563058,-0.26,3.47,9.42,0.00,0.00,0.00,0.00
693564061,-0.19,3.45,9.48,0.00,0.00,nan,0.00
693565058,-0.30,3.49,9.47,0.00,0.00,0.00,0.00
693566059,-0.27,3.48,9.43,0.00,0.00,0.00,0.00
693567062,-0.25,3.50,9.40,0.00,0.00,nan,0.00
693568062,-0.26,3.45,9.44,0.00,0.00,nan,0.00
693569060,-0.22,3.50,9.32,0.00,0.00,nan,0.00
693570061,-0.30,3.47,9.50,0.00,0.00,0.00,0.00
693571060,-0.22,3.45,9.54,0.00,0.00,0.00,0.00
693572059,-0.29,3.54,9.44,0.00,0.00,0.00,0.00
693573063,-0.25,3.46,9.39,0.00,0.00,0.00,0.00
693574060,-0.23,3.53,9.38,0.00,0.00,nan,0.00
693575058,-0.24,3.48,9.54,0.00,0.00,0.00,0.00
693576061,-0.29,3.51,9.43,0.00,0.00,nan,0.00
693577059,-0.21,3.52,9.49,0.00,0.00,0.00,0.00
693578062,-0.28,3.41,9.35,0.00,0.00,nan,0.00
693579059,-0.32,3.49,9.19,0.00,0.00,0.00,0.00
693580062,-0.29,3.44,9.53,0.00,0.00,nan,0.00
693581059,-0.33,3.42,9.44,0.00,0.00,0.00,0.00
693582063,-0.23,3.47,9.35,0.00,0.00,0.00,0.00
693583061,-0.19,3.45,9.41,0.00,0.00,nan,0.00
693584059,-0.27,3.51,9.42,0.00,0.00,0.00,0.00
693585063,-0.32,3.49,9.37,0.00,0.00,nan,0.00
693586061,-0.23,3.56,9.46,0.00,0.00,0.00,0.00
693587058,-0.30,3.41,9.37,0.00,0.00,0.00,0.00
693588059,-0.22,3.52,9.37,0.00,0.00,0.00,0.00
693589062,-0.23,3.52,9.42,0.00,0.00,nan,0.00
693590061,-0.23,3.46,9.39,0.00,0.00,nan,0.00
693591058,-0.25,3.52,9.53,0.00,0.00,0.00,0.00
693592061,-0.30,3.47,9.50,0.00,0.00,nan,0.00
693593060,-0.24,3.55,9.48,0.00,0.00,nan,0.00
693594058,-0.25,3.51,9.47,0.00,0.00,0.00,0.00
693595061,-0.20,3.46,9.41,0.00,0.00,nan,0.00
693596062,-0.21,3.48,9.46,0.00,0.00,nan,0.00
693597059,-0.28,3.52,9.43,0.00,0.00,0.00,0.00
693598063,-0.26,3.44,9.51,0.00,0.00,0.00,0.00
693599060,-0.24,3.43,9.37,0.00,0.00,0.00,0.00
693600063,-0.28,3.42,9.35,0.00,0.00,nan,0.00
693601061,-0.21,3.41,9.39,0.00,0.00,0.00,0.00
693602064,-0.28,3.39,9.56,0.00,0.00,0.00,0.00
693603061,-0.24,3.57,9.46,0.00,0.00,nan,0.00
693604058,-0.34,3.54,9.33,0.00,0.00,0.00,0.00
693605061,-0.27,3.47,9.49,0.00,0.00,nan,0.00
