
1474577614,-1.28,-2.24,9.75,0.00,0.00,0.00,0.00
1474578641,-1.25,-2.19,9.60,0.00,0.00,0.00,0.00
1474579667,-1.28,-2.25,9.61,0.00,0.00,0.00,0.00
1474580694,-1.35,-2.20,9.70,0.00,0.00,0.00,0.00
1474581721,-1.37,-2.16,9.74,0.00,0.00,0.00,0.00
1474582747,-1.33,-2.24,9.77,0.00,0.00,0.00,0.00
1474583774,-1.37,-2.26,9.49,0.00,0.00,0.00,0.00
1474584801,-1.27,-2.20,9.60,0.00,0.00,0.00,0.00
1474585827,-1.23,-2.20,9.77,0.00,0.00,0.00,0.00
1474586854,-1.31,-2.21,9.69,0.00,0.00,0.00,0.00
1474587881,-1.39,-2.23,9.56,0.00,0.00,0.00,0.00
1474588907,-1.32,-2.20,9.66,0.00,0.00,0.00,0.00
1474589934,-1.25,-2.13,9.55,0.00,0.00,0.00,0.00
1474590961,-1.23,-2.11,9.73,0.00,0.00,0.00,0.00
1474591987,-1.23,-2.12,9.59,0.00,0.00,0.00,0.00
1474593015,-1.32,-2.10,9.52,0.00,0.00,0.00,0.00
1474594042,-1.29,-2.23,9.71,0.00,0.00,0.00,0.00
1474595067,-1.29,-2.28,9.68,0.00,0.00,0.00,0.00
1474596094,-1.36,-2.15,9.57,0.00,0.00,0.00,0.00
1474597121,-1.28,-2.16,9.73,0.00,0.00,0.00,0.00
1474598147,-1.23,-2.19,9.52,0.00,0.00,0.00,0.00
1474599174,-1.26,-2.12,9.62,0.00,0.00,0.00,0.00
1474600201,-1.24,-2.20,9.66,0.00,0.00,0.00,0.00
1474601227,-1.27,-2.20,9.69,0.00,0.00,0.00,0.00
1474602254,-1.28,-2.09,9.64,0.00,0.00,0.00,0.00
1474603281,-1.27,-2.14,9.62,0.00,0.00,0.00,0.00
1474604307,-1.26,-2.13,9.58,0.00,0.00,0.00,0.00
1474605334,-1.26,-2.16,9.60,0.00,0.00,0.00,0.00
1474606361,-1.24,-2.20,9.59,0.00,0.00,0.00,0.00
1474607387,-1.35,-2.17,9.55,0.00,0.00,0.00,0.00
1474608414,-1.22,-2.18,9.69,0.00,0.00,0.00,0.00
1474609441,-1.24,-2.14,9.70,0.00,0.00,0.00,0.00
1474610467,-1.25,-2.17,9.55,0.00,0.00,0.00,0.00
1474611494,-1.25,-2.18,9.82,0.00,0.00,0.00,0.00
1474612521,-1.22,-2.18,9.59,0.00,0.00,0.00,0.00
1474613547,-1.25,-2.26,9.65,0.00,0.00,0.00,0.00
1474614574,-1.22,-2.23,9.59,0.00,0.00,0.00,0.00
1474615601,-1.23,-2.15,9.65,0.00,0.00,0.00,0.00
1474616627,-1.19,-2.12,9.54,0.00,0.00,0.00,0.00
1474617654,-1.21,-2.26,9.71,0.00,0.00,0.00,0.00
1474618681,-1.23,-2.13,9.58,0.00,0.00,0.00,0.00
1474619707,-1.32,-2.11,9.65,0.00,0.00,0.00,0.00
1474620734,-1.29,-2.21,9.73,0.00,0.00,0.00,0.00
1474621763,-1.31,-2.14,9.66,0.00,0.00,0.00,0.00
1474622787,-1.21,-2.24,9.59,0.00,0.00,0.00,0.00
1474623814,-1.23,-2.16,9.65,0.00,0.00,0.00,0.00
1474624841,-1.25,-2.21,9.70,0.00,0.00,0.00,0.00
1474625867,-1.24,-2.25,9.57,0.00,0.00,0.00,0.00
1474626894,-1.21,-2.13,9.76,0.00,0.00,0.00,0.00
1474627921,-1.33,-2.17,9.63,0.00,0.00,0.00,0.00
1474628947,-1.27,-2.15,9.60,0.00,0.00,0.00,0.00
1474629974,-1.33,-2.18,9.69,0.00,0.00,0.00,0.00
1474631002,-1.27,-2.22,9.60,0.00,0.00,0.00,0.00
1474632029,-1.30,-2.25,9.61,0.00,0.00,0.00,0.00
1474633055,-1.33,-2.10,9.75,0.00,0.00,0.00,0.00
1474634080,-1.31,-2.17,9.63,0.00,0.00,0.00,0.00
1474635107,-1.28,-2.16,9.79,0.00,0.00,0.00,0.00
1474636134,-1.37,-2.23,9.86,0.00,0.00,0.00,0.00
1474637161,-1.35,-2.16,9.79,0.00,0.00,0.00,0.00
1474638187,-1.31,-2.16,9.66,0.00,0.00,0.00,0.00
1474639214,-1.33,-2.18,9.76,0.00,0.00,0.00,0.00
1474640241,-1.43,-2.15,9.58,0.00,0.00,0.00,0.00
1474641267,-1.36,-2.22,9.77,0.00,0.00,0.00,0.00
1474642294,-1.38,-2.16,9.68,0.00,0.00,0.00,0.00
1474643321,-1.35,-2.12,9.73,0.00,0.00,0.00,0.00
1474644347,-1.36,-2.14,9.62,0.00,0.00,0.00,0.00
1474645374,-1.39,-2.18,9.65,0.00,0.00,0.00,0.00
1474646401,-1.32,-2.15,9.69,0.00,0.00,0.00,0.00
1474647427,-1.34,-2.14,9.62,0.00,0.00,0.00,0.00
1474648454,-1.35,-2.16,9.53,0.00,0.00,0.00,0.00
1474649481,-1.40,-2.12,9.86,0.00,0.00,0.00,0.00
1474650507,-1.41,-2.09,9.69,0.00,0.00,0.00,0.00
