43759061,-1.95,-0.41,9.84,0.00,0.00,0.00,0.00
43760063,-1.97,-0.46,9.84,0.00,0.00,0.00,0.00
43761059,-1.99,-0.44,9.86,0.00,0.00,0.00,0.00
43762061,-1.95,-0.41,9.86,0.00,0.00,nan,0.00
43763058,-1.94,-0.34,9.90,0.00,0.00,0.00,0.00
43764059,-1.97,-0.46,9.89,0.00,0.00,nan,0.00
43765061,-2.00,-0.31,9.85,0.00,0.00,nan,0.00
43766060,-1.94,-0.39,9.88,0.00,0.00,nan,0.00
43767062,-2.04,-0.43,9.93,0.00,0.00,0.00,0.00
43768063,-1.94,-0.40,10.09,0.00,0.00,nan,0.00
43769060,-2.05,-0.43,9.80,0.00,0.00,0.00,0.00
43770064,-1.98,-0.40,10.07,0.00,0.00,0.00,0.00
43772062,-2.04,-0.50,9.99,0.00,0.00,0.00,0.00
43773062,-1.96,-0.38,9.81,0.00,0.00,nan,0.00
43774058,-1.92,-0.40,10.00,0.00,0.00,0.00,0.00
43775063,-1.91,-0.34,10.01,0.00,0.00,nan,0.00
43776060,-1.94,-0.40,10.04,0.00,0.00,0.00,0.00
43777061,-2.01,-0.41,9.79,0.00,0.00,0.00,0.00
43778061,-1.98,-0.40,9.87,0.00,0.00,nan,0.00
43779061,-1.98,-0.35,9.96,0.00,0.00,0.00,0.00
43780063,-1.90,-0.39,9.98,0.00,0.00,0.00,0.00
43781059,-1.90,-0.40,9.99,0.00,0.00,nan,0.00
43782063,-1.94,-0.28,9.82,0.00,0.00,0.00,0.00
43783059,-1.87,-0.41,9.82,0.00,0.00,0.00,0.00
43784060,-1.92,-0.35,9.92,0.00,0.00,0.00,0.00
43785064,-1.91,-0.28,9.80,0.00,0.00,nan,0.00
43786059,-1.90,-0.41,10.14,0.00,0.00,0.00,0.00
43787062,-1.89,-0.32,9.99,0.00,0.00,nan,0.00
43788059,-1.88,-0.27,9.99,0.00,0.00,0.00,0.00
43789061,-1.87,-0.28,9.77,0.00,0.00,nan,0.00
43790057,-1.91,-0.37,9.87,0.00,0.00,0.00,0.00
43791059,-1.94,-0.28,10.09,0.00,0.00,0.00,0.00
43792062,-1.86,-0.28,9.96,0.00,0.00,nan,0.00
43793059,-1.80,-0.29,9.88,0.00,0.00,0.00,0.00
43794059,-1.84,-0.30,10.08,0.00,0.00,0.00,0.00
43795060,-1.88,-0.28,9.99,0.00,0.00,0.00,0.00
43796063,-1.90,-0.23,10.06,0.00,0.00,0.00,0.00
43797065,-1.83,-0.34,9.88,0.00,0.00,nan,0.00
43798062,-1.92,-0.31,9.85,0.00,0.00,0.00,0.00
43799059,-1.90,-0.29,10.00,0.00,0.00,nan,0.00
43800064,-1.93,-0.34,10.10,0.00,0.00,nan,0.00
43801061,-1.94,-0.29,10.07,0.00,0.00,nan,0.00
43802059,-1.84,-0.26,9.81,0.00,0.00,nan,0.00
43803062,-1.86,-0.32,9.82,0.00,0.00,nan,0.00
43804059,-1.85,-0.28,9.98,0.00,0.00,nan,0.00
43805062,-1.98,-0.34,9.92,0.00,0.00,nan,0.00
43806060,-1.90,-0.25,9.92,0.00,0.00,nan,0.00
43807060,-1.92,-0.30,9.85,0.00,0.00,nan,0.00
43808060,-1.94,-0.27,9.99,0.00,0.00,nan,0.00
43809063,-1.96,-0.24,9.80,0.00,0.00,0.00,0.00
43810063,-1.93,-0.40,9.95,0.00,0.00,nan,0.00
43811058,-1.88,-0.35,9.88,0.00,0.00,0.00,0.00
43812061,-1.92,-0.31,9.80,0.00,0.00,nan,0.00
43813061,-1.83,-0.35,9.95,0.00,0.00,0.00,0.00
43814064,-1.83,-0.29,10.04,0.00,0.00,nan,0.00
43815061,-1.94,-0.35,9.89,0.00,0.00,nan,0.00
43816058,-1.95,-0.24,10.02,0.00,0.00,0.00,0.00
43817060,-1.92,-0.23,9.87,0.00,0.00,0.00,0.00
43818063,-1.88,-0.30,10.10,0.00,0.00,nan,0.00
43819062,-1.92,-0.22,9.95,0.00,0.00,0.00,0.00
43820059,-1.90,-0.29,9.84,0.00,0.00,0.00,0.00
43821059,-1.90,-0.29,9.77,0.00,0.00,0.00,0.00
43822059,-1.89,-0.32,9.82,0.00,0.00,0.00,0.00
43823061,-1.89,-0.31,9.95,0.00,0.00,nan,0.00
43824057,-1.94,-0.37,10.02,0.00,0.00,nan,0.00
43825061,-1.96,-0.23,9.96,0.00,0.00,nan,0.00
43826058,-1.97,-0.26,9.94,0.00,0.00,0.00,0.00
43827060,-1.97,-0.27,10.09,0.00,0.00,0.00,0.00
43828062,-1.93,-0.25,9.85,0.00,0.00,nan,0.00
43829059,-1.98,-0.30,9.90,0.00,0.00,0.00,0.00
43830058,-1.88,-0.23,9.81,0.00,0.00,0.00,0.00
43831060,-1.94,-0.32,9.90,0.00,0.00,0.00,0.00
43832062,-1.94,-0.25,9.95,0.00,0.00,nan,0.00
43833058,-1.96,-0.26,9.91,0.00,0.00,0.00,0.00
43834060,-1.89,-0.31,9.90,0.00,0.00,0.00,0.00
43835060,-1.98,-0.26,9.90,0.00,0.00,0.00,0.00
43836060,-1.97,-0.30,9.87,0.00,0.00,0.00,0.00
43837061,-1.94,-0.29,9.99,0.00,0.00,nan,0.00
43838057,-1.88,-0.27,9.90,0.00,0.00,0.00,0.00
43839063,-1.89,-0.29,9.88,0.00,0.00,0.00,0.00
43840061,-1.91,-0.32,9.92,0.00,0.00,nan,0.00
43841058,-1.95,-0.22,10.03,0.00,0.00,0.00,0.00
43842061,-1.95,-0.31,9.97,0.00,0.00,0.00,0.00
43843063,-1.93,-0.22,9.98,0.00,0.00,nan,0.00
43844060,-1.87,-0.27,9.84,0.00,0.00,nan,0.00
43845063,-1.87,-0.40,9.74,0.00,0.00,0.00,0.00
43846063,-1.95,-0.25,9.97,0.00,0.00,nan,0.00
43847061,-1.92,-0.23,10.01,0.00,0.00,nan,0.00
43848063,-1.94,-0.21,9.98,0.00,0.00,0.00,0.00
43849060,-1.96,-0.24,10.04,0.00,0.00,0.00,0.00
43850064,-1.91,-0.21,9.96,0.00,0.00,nan,0.00
43851062,-1.92,-0.23,9.78,0.00,0.00,nan,0.00
43852060,-1.91,-0.25,9.98,0.00,0.00,nan,0.00
43853062,-1.84,-0.28,9.85,0.00,0.00,nan,0.00
43854060,-1.83,-0.18,9.91,0.00,0.00,nan,0.00
43855062,-1.88,-0.14,9.82,0.00,0.00,nan,0.00
43856059,-1.83,-0.26,9.99,0.00,0.00,0.00,0.00
43857062,-1.86,-0.16,9.85,0.00,0.00,nan,0.00
43858060,-1.88,-0.22,9.91,0.00,0.00,nan,0.00
43859062,-1.91,-0.22,9.92,0.00,0.00,nan,0.00
43860059,-1.94,-0.17,9.93,0.00,0.00,0.00,0.00
43861061,-1.89,-0.23,9.80,0.00,0.00,nan,0.00
43862061,-1.79,-0.21,9.79,0.00,0.00,nan,0.00
43863058,-1.89,-0.23,9.87,0.00,0.00,0.00,0.00
43864060,-1.83,-0.29,9.82,0.00,0.00,0.00,0.00
43865063,-1.83,-0.22,9.89,0.00,0.00,nan,0.00
43866061,-1.83,-0.23,9.70,0.00,0.00,nan,0.00
43867061,-1.85,-0.20,9.92,0.00,0.00,0.00,0.00
