
1657400317,-1.34,-0.40,10.01,0.00,0.00,0.00,0.00
1657401364,-1.25,-0.49,9.99,0.00,0.00,0.00,0.00
1657402391,-1.37,-0.40,9.90,0.00,0.00,0.00,0.00
1657403418,-1.32,-0.39,9.82,0.00,0.00,0.00,0.00
1657404444,-1.37,-0.48,9.86,0.00,0.00,0.00,0.00
1657405471,-1.27,-0.45,9.92,0.00,0.00,0.00,0.00
1657406498,-1.39,-0.47,10.01,0.00,0.00,0.00,0.00
1657407545,-1.37,-0.47,9.93,0.00,0.00,0.00,0.00
1657408572,-1.36,-0.47,9.92,0.00,0.00,0.00,0.00
1657409599,-1.36,-0.51,9.96,0.00,0.00,0.00,0.00
1657410625,-1.37,-0.56,9.90,0.00,0.00,0.00,0.00
1657411652,-1.29,-0.50,9.87,0.00,0.00,0.00,0.00
1657412679,-1.40,-0.49,10.04,0.00,0.00,0.00,0.00
1657413726,-1.36,-0.47,9.91,0.00,0.00,0.00,0.00
1657414753,-1.41,-0.52,9.88,0.00,0.00,0.00,0.00
1657415780,-1.35,-0.50,10.05,0.00,0.00,0.00,0.00
1657416827,-1.39,-0.41,9.84,0.00,0.00,0.00,0.00
1657417854,-1.36,-0.46,9.88,0.00,0.00,0.00,0.00
1657418881,-1.37,-0.50,9.93,0.00,0.00,0.00,0.00
1657419907,-1.37,-0.46,10.01,0.00,0.00,0.00,0.00
1657420955,-1.38,-0.46,9.93,0.00,0.00,0.00,0.00
1657421982,-1.37,-0.46,9.91,0.00,0.00,0.00,0.00
1657423010,-1.34,-0.45,9.90,0.00,0.00,0.00,0.00
1657424036,-1.43,-0.46,9.89,0.00,0.00,0.00,0.00
1657425063,-1.40,-0.52,9.79,0.00,0.00,nan,0.00
1657426067,-1.39,-0.40,9.85,0.00,0.00,nan,0.00
1657427076,-1.32,-0.42,9.87,0.00,0.00,0.00,0.00
1657428100,-1.41,-0.51,9.77,0.00,0.00,0.00,0.00
1657429126,-1.39,-0.42,10.05,0.00,0.00,0.00,0.00
1657430174,-1.38,-0.41,9.92,0.00,0.00,0.00,0.00
1657431201,-1.41,-0.43,9.90,0.00,0.00,0.00,0.00
1657432227,-1.41,-0.51,9.77,0.00,0.00,0.00,0.00
1657433254,-1.40,-0.46,10.01,0.00,0.00,0.00,0.00
1657434302,-1.39,-0.46,9.91,0.00,0.00,0.00,0.00
1657435328,-1.30,-0.53,9.96,0.00,0.00,0.00,0.00
1657436355,-1.37,-0.52,9.95,0.00,0.00,0.00,0.00
1657437382,-1.42,-0.49,9.86,0.00,0.00,0.00,0.00
1657438408,-1.37,-0.37,9.78,0.00,0.00,0.00,0.00
1657439435,-1.31,-0.42,10.01,0.00,0.00,0.00,0.00
1657440483,-1.41,-0.46,9.87,0.00,0.00,0.00,0.00
1657441509,-1.26,-0.52,9.74,0.00,0.00,0.00,0.00
1657442536,-1.31,-0.43,9.94,0.00,0.00,0.00,0.00
1657443563,-1.30,-0.49,9.84,0.00,0.00,0.00,0.00
1657444589,-1.22,-0.39,10.04,0.00,0.00,0.00,0.00
1657445637,-1.27,-0.34,9.91,0.00,0.00,0.00,0.00
1657446663,-1.30,-0.48,9.82,0.00,0.00,0.00,0.00
1657447690,-1.24,-0.45,9.76,0.00,0.00,0.00,0.00
1657448717,-1.23,-0.43,9.84,0.00,0.00,0.00,0.00
1657449743,-1.24,-0.41,9.88,0.00,0.00,0.00,0.00
1657450770,-1.24,-0.51,9.76,0.00,0.00,0.00,0.00
1657451797,-1.32,-0.44,9.91,0.00,0.00,0.00,0.00
1657452823,-1.25,-0.46,9.82,0.00,0.00,0.00,0.00
1657453850,-1.30,-0.41,9.79,0.00,0.00,0.00,0.00
1657454877,-1.27,-0.46,10.01,0.00,0.00,0.00,0.00
1657455924,-1.28,-0.43,9.79,0.00,0.00,0.00,0.00
